address,retail_size,module,binary,name,namespace,source,symbol,artifact,adapter_mode,adapter_macro,adapter,object,source_status,compile_status,semantic_status,asm_status,runtime_ready,runtime_tested,subsystem,provenance,compiler,matched_bytes,total_bytes,notes
0x002E0CB8,0x34,static.crs,code.bin,App::PokeList::IntermediateData::GetPokeConst,App::PokeList::IntermediateData,src/reagent/yellow_clusters/cluster_3e57ae1a7ce5.cpp,_ZN3App8PokeList16IntermediateData12GetPokeConstEh,YellowAuto_002e0cb8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002e0cb8.cpp,build/code.bin/YellowAuto_002e0cb8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 3e57ae1a7ce5; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x002F23BC,0x38,static.crs,code.bin,app::tool::CharaSimpleModel::SetPos,app::tool::CharaSimpleModel,src/reagent/yellow_clusters/cluster_77af80417f8f.cpp,_ZN3app4tool16CharaSimpleModel6SetPosERKN4gfl24math7Vector3E,YellowAuto_002f23bc,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002f23bc.cpp,build/code.bin/YellowAuto_002f23bc.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 77af80417f8f; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00163374,0x50,static.crs,code.bin,mw::qrd::QRDecoder::Initialize,mw::qrd::QRDecoder,src/reagent/yellow_clusters/cluster_0653174fb82b.cpp,_ZN2mw3qrd9QRDecoder10InitializeEPvj,YellowAuto_00163374,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00163374.cpp,build/code.bin/YellowAuto_00163374.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 0653174fb82b; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x0042FFC4,0x58,static.crs,code.bin,PokeTool::PokeModelSystem::PokeModelSystem,PokeTool::PokeModelSystem,src/reagent/yellow_clusters/cluster_3c9d83e34871.cpp,_ZN8PokeTool15PokeModelSystemC1Ev,YellowAuto_0042ffc4,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0042ffc4.cpp,build/code.bin/YellowAuto_0042ffc4.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 3c9d83e34871; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00467DE0,0x0C,static.crs,code.bin,NetAppLib::JoinFesta::JoinFestaPersonalData::SetCommRouteForce,NetAppLib::JoinFesta::JoinFestaPersonalData,src/reagent/yellow_clusters/cluster_68764e9c2e89.cpp,_ZN9NetAppLib9JoinFesta21JoinFestaPersonalData17SetCommRouteForceEN15JoinFestaScript13CommRouteTypeE,YellowAuto_00467de0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00467de0.cpp,build/code.bin/YellowAuto_00467de0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 68764e9c2e89; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00468F00,0x0C,static.crs,code.bin,NetAppLib::JoinFesta::JoinFestaPersonalData::Copy,NetAppLib::JoinFesta::JoinFestaPersonalData,src/reagent/yellow_clusters/cluster_68764e9c2e89.cpp,_ZN9NetAppLib9JoinFesta21JoinFestaPersonalData4CopyERKNS1_8CoreDataE,YellowAuto_00468f00,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00468f00.cpp,build/code.bin/YellowAuto_00468f00.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 68764e9c2e89; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00311070,0x10,static.crs,code.bin,app::util::G2DUtil::SetTextBoxPaneString,app::util::G2DUtil,src/reagent/yellow_clusters/cluster_8168d477d168.cpp,_ZN3app4util7G2DUtil20SetTextBoxPaneStringEPN2nw3lyt7TextBoxEPN4gfl23str6StrBufE,YellowAuto_00311070,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00311070.cpp,build/code.bin/YellowAuto_00311070.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 8168d477d168; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00311828,0x14,static.crs,code.bin,app::util::G2DUtil::GetString,app::util::G2DUtil,src/reagent/yellow_clusters/cluster_8168d477d168.cpp,_ZN3app4util7G2DUtil9GetStringEPN4gfl23str6StrBufEj,YellowAuto_00311828,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00311828.cpp,build/code.bin/YellowAuto_00311828.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 8168d477d168; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00417064,0x08,static.crs,code.bin,poke_3d::model::BaseModel::SetVisible,poke_3d::model::BaseModel,src/reagent/yellow_clusters/cluster_ad1f60d49e97.cpp,_ZN7poke_3d5model9BaseModel10SetVisibleEi,YellowAuto_00417064,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00417064.cpp,build/code.bin/YellowAuto_00417064.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster ad1f60d49e97; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00417928,0x10,static.crs,code.bin,poke_3d::model::BaseModel::SetInterestSpringVal,poke_3d::model::BaseModel,src/reagent/yellow_clusters/cluster_ad1f60d49e97.cpp,_ZN7poke_3d5model9BaseModel20SetInterestSpringValEff,YellowAuto_00417928,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00417928.cpp,build/code.bin/YellowAuto_00417928.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster ad1f60d49e97; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00417F60,0x14,static.crs,code.bin,poke_3d::model::BaseModel::ResetInterestTagAdjustAngle,poke_3d::model::BaseModel,src/reagent/yellow_clusters/cluster_ad1f60d49e97.cpp,_ZN7poke_3d5model9BaseModel27ResetInterestTagAdjustAngleEv,YellowAuto_00417f60,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00417f60.cpp,build/code.bin/YellowAuto_00417f60.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster ad1f60d49e97; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00315890,0x10,static.crs,code.bin,pml::personal::GetWazaOboeLevel,pml::personal,src/reagent/yellow_clusters/cluster_c461a88ce461.cpp,_ZN3pml8personal16GetWazaOboeLevelEt,YellowAuto_00315890,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00315890.cpp,build/code.bin/YellowAuto_00315890.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster c461a88ce461; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x003159D0,0x10,static.crs,code.bin,pml::personal::GetWazaOboeWazaNo,pml::personal,src/reagent/yellow_clusters/cluster_c461a88ce461.cpp,_ZN3pml8personal17GetWazaOboeWazaNoEt,YellowAuto_003159d0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_003159d0.cpp,build/code.bin/YellowAuto_003159d0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster c461a88ce461; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004983E8,0x10,static.crs,code.bin,gfl2::ui::VectorDevice::GetTrigger,gfl2::ui::VectorDevice,src/reagent/yellow_clusters/cluster_3dfe3231d1fb.cpp,_ZNK4gfl22ui12VectorDevice10GetTriggerEv,YellowAuto_004983e8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004983e8.cpp,build/code.bin/YellowAuto_004983e8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 3dfe3231d1fb; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004070B0,0x30,static.crs,code.bin,gflnet2::p2p::NetGame::IsInitialize,gflnet2::p2p::NetGame,src/reagent/yellow_clusters/cluster_19f2401e4e21.cpp,_ZN7gflnet23p2p7NetGame12IsInitializeEv,YellowAuto_004070b0,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004070b0.cpp,build/code.bin/YellowAuto_004070b0.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 19f2401e4e21; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00358160,0x08,static.crs,code.bin,gfl2::heap::GflHeapAllocMemoryBlockAlign,gfl2::heap,src/reagent/yellow_clusters/cluster_de9d382a1419.cpp,_ZN4gfl24heap28GflHeapAllocMemoryBlockAlignEPNS0_11CtrHeapBaseEii,YellowAuto_00358160,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00358160.cpp,build/code.bin/YellowAuto_00358160.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster de9d382a1419; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x002E65B8,0x08,static.crs,code.bin,App::FieldMenu::PlayData::SetRideParam,App::FieldMenu::PlayData,src/reagent/yellow_clusters/cluster_f6167775b052.cpp,_ZN3App9FieldMenu8PlayData12SetRideParamEPNS0_10RIDE_PARAME,YellowAuto_002e65b8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002e65b8.cpp,build/code.bin/YellowAuto_002e65b8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster f6167775b052; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x0039993C,0x0C,static.crs,code.bin,Field::Attribute::Initialize,Field::Attribute,src/reagent/yellow_clusters/cluster_bdc4caf8ba8b.cpp,_ZN5Field9Attribute10InitializeEPv,YellowAuto_0039993c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0039993c.cpp,build/code.bin/YellowAuto_0039993c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster bdc4caf8ba8b; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x002A5DD4,0x0C,static.crs,code.bin,nw::lyt::Layout::SetAllocator,nw::lyt::Layout,src/reagent/yellow_clusters/cluster_3e15e37b8818.cpp,_ZN2nw3lyt6Layout12SetAllocatorEPNS_2os10IAllocatorE,YellowAuto_002a5dd4,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002a5dd4.cpp,build/code.bin/YellowAuto_002a5dd4.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 3e15e37b8818; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x002EB9C8,0x20,static.crs,code.bin,app::tool::FingerCursor::DeleteLytBinData,app::tool::FingerCursor,src/reagent/yellow_clusters/cluster_323c453c466b.cpp,_ZN3app4tool12FingerCursor16DeleteLytBinDataEPv,YellowAuto_002eb9c8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002eb9c8.cpp,build/code.bin/YellowAuto_002eb9c8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 323c453c466b; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00459C98,0x20,static.crs,code.bin,NetAppLib::UI::RegulationDrawInfo::GetBattleNameMessageID,NetAppLib::UI::RegulationDrawInfo,src/reagent/yellow_clusters/cluster_284d675e1912.cpp,_ZN9NetAppLib2UI18RegulationDrawInfo22GetBattleNameMessageIDEv,YellowAuto_00459c98,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00459c98.cpp,build/code.bin/YellowAuto_00459c98.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 284d675e1912; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x002FF798,0x28,static.crs,code.bin,app::tool::ItemIcon::ReplacePaneTexture,app::tool::ItemIcon,src/reagent/yellow_clusters/cluster_9ef04bb04ad7.cpp,_ZN3app4tool8ItemIcon18ReplacePaneTextureEjjPN2nw3lyt7PictureEjj,YellowAuto_002ff798,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_002ff798.cpp,build/code.bin/YellowAuto_002ff798.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 9ef04bb04ad7; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00436A24,0x28,static.crs,code.bin,PokeTool::nakayoshi::UpdateFeedAndNadenadeOnField,PokeTool::nakayoshi,src/reagent/yellow_clusters/cluster_5c0876818e46.cpp,_ZN8PokeTool9nakayoshi28UpdateFeedAndNadenadeOnFieldEPN3pml9PokePartyE,YellowAuto_00436a24,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00436a24.cpp,build/code.bin/YellowAuto_00436a24.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 5c0876818e46; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x003F4A68,0x30,static.crs,code.bin,gflnet2::ServerClient::ServerClientRequestManager::GetHeapInternal,gflnet2::ServerClient::ServerClientRequestManager,src/reagent/yellow_clusters/cluster_2427a75880fa.cpp,_ZN7gflnet212ServerClient26ServerClientRequestManager15GetHeapInternalEv,YellowAuto_003f4a68,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_003f4a68.cpp,build/code.bin/YellowAuto_003f4a68.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 2427a75880fa; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x0030D06C,0x40,static.crs,code.bin,app::util::OutputPokemonTypeManual,app::util,src/reagent/yellow_clusters/cluster_10a48e6a9425.cpp,_ZN3app4util23OutputPokemonTypeManualEPhS1_RKhS3_,YellowAuto_0030d06c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0030d06c.cpp,build/code.bin/YellowAuto_0030d06c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 10a48e6a9425; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00430498,0x5C,static.crs,code.bin,PokeTool::ITEM_RCV_RecoverCheck,PokeTool,src/reagent/yellow_clusters/cluster_1024071d8069.cpp,_ZN8PokeTool21ITEM_RCV_RecoverCheckEPKN3pml8pokepara12PokemonParamEttPN7itemman12ITEM_MANAGERE,YellowAuto_00430498,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00430498.cpp,build/code.bin/YellowAuto_00430498.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 1024071d8069; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x0010EF14,0x08,static.crs,code.bin,nn::svc::ClearEvent,nn::svc,src/reagent/yellow_clusters/cluster_b9cc47c05d0a.cpp,_ZN2nn3svc10ClearEventENS_6HandleE,YellowAuto_0010ef14,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0010ef14.cpp,build/code.bin/YellowAuto_0010ef14.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster b9cc47c05d0a; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x0010EF1C,0x08,static.crs,code.bin,nn::svc::CloseHandle,nn::svc,src/reagent/yellow_clusters/cluster_b9cc47c05d0a.cpp,_ZN2nn3svc11CloseHandleENS_6HandleE,YellowAuto_0010ef1c,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_0010ef1c.cpp,build/code.bin/YellowAuto_0010ef1c.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster b9cc47c05d0a; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004070A8,0x08,static.crs,code.bin,NetApp::NBR::NBRNet::IsInitialize,NetApp::NBR::NBRNet,src/reagent/yellow_clusters/cluster_ccf3a4714e82.cpp,_ZN6NetApp3NBR6NBRNet12IsInitializeEv,YellowAuto_004070a8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004070a8.cpp,build/code.bin/YellowAuto_004070a8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster ccf3a4714e82; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00407A94,0x08,static.crs,code.bin,NetApp::NBR::NBRNet::GetNetID,NetApp::NBR::NBRNet,src/reagent/yellow_clusters/cluster_ccf3a4714e82.cpp,_ZN6NetApp3NBR6NBRNet8GetNetIDEv,YellowAuto_00407a94,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00407a94.cpp,build/code.bin/YellowAuto_00407a94.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster ccf3a4714e82; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004439AC,0x08,static.crs,code.bin,Savedata::MyStatus::SetNexUniqueID,Savedata::MyStatus,src/reagent/yellow_clusters/cluster_14d84f0e56ec.cpp,_ZN8Savedata8MyStatus14SetNexUniqueIDEy,YellowAuto_004439ac,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004439ac.cpp,build/code.bin/YellowAuto_004439ac.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 14d84f0e56ec; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x00443AD8,0x08,static.crs,code.bin,Savedata::MyStatus::SetPssPersonalDataStoreId,Savedata::MyStatus,src/reagent/yellow_clusters/cluster_14d84f0e56ec.cpp,_ZN8Savedata8MyStatus25SetPssPersonalDataStoreIdEy,YellowAuto_00443ad8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_00443ad8.cpp,build/code.bin/YellowAuto_00443ad8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 14d84f0e56ec; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004A8408,0x0C,static.crs,code.bin,Savedata::MyStatus::HasMegaRing,Savedata::MyStatus,src/reagent/yellow_clusters/cluster_14d84f0e56ec.cpp,_ZNK8Savedata8MyStatus11HasMegaRingEv,YellowAuto_004a8408,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004a8408.cpp,build/code.bin/YellowAuto_004a8408.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 14d84f0e56ec; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004454A4,0x104,static.crs,code.bin,Savedata::FieldMenu::ChangeMenuIconID,Savedata::FieldMenu,src/reagent/yellow_clusters/cluster_9e508991173b.cpp,_ZN8Savedata9FieldMenu16ChangeMenuIconIDENS0_6IconIDES1_,YellowAuto_004454a4,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004454a4.cpp,build/code.bin/YellowAuto_004454a4.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 9e508991173b; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004455A8,0x1C,static.crs,code.bin,Savedata::FieldMenu::IsMenuIconEnable,Savedata::FieldMenu,src/reagent/yellow_clusters/cluster_9e508991173b.cpp,_ZN8Savedata9FieldMenu16IsMenuIconEnableENS0_6IconIDE,YellowAuto_004455a8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004455a8.cpp,build/code.bin/YellowAuto_004455a8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 9e508991173b; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x001040E4,0x82,static.crs,code.bin,std::messages<char>::do_get,std::messages<char>,src/reagent/yellow_clusters/cluster_37eee5147a7c.cpp,_ZNKSt8messagesIcE6do_getEiiiRKSs,YellowAuto_001040e4,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_001040e4.cpp,build/code.bin/YellowAuto_001040e4.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 37eee5147a7c; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
0x004415D8,0x10,static.crs,code.bin,Savedata::Misc::SetEventFirstCheck,Savedata::Misc,src/reagent/yellow_clusters/cluster_18bb763d0857.cpp,_ZN8Savedata4Misc18SetEventFirstCheckEj,YellowAuto_004415d8,macro_select,POKEMOON_SPLIT_FUNCTION,src/code.bin/YellowAuto_004415d8.cpp,build/code.bin/YellowAuto_004415d8.o,SOURCE_WRITTEN,COMPILES,SEMANTIC_VERIFIED,ASM_DIFFERENT,false,false,reagent,RETAIL_ORIGINAL_SYMBOL,arm-none-eabi-g++ 16.2.0,,,Phase 4E cluster 18bb763d0857; opencode/muse-spark-1.3-contributor-free reconstruction approved by opencode/muse-spark-1.3-contributor-free
